"id","parent_id","code","name","type","group"
"1","1","11.01.01","Bakongan","Kecamatan","Kecamatan"
"2","1","11.01.02","Kluet Utara","Kecamatan","Kecamatan"
"3","1","11.01.03","Kluet Selatan","Kecamatan","Kecamatan"
"4","1","11.01.04","Labuhan Haji","Kecamatan","Kecamatan"
"5","1","11.01.05","Meukek","Kecamatan","Kecamatan"
"6","1","11.01.06","Samadua (Sama Dua)","Kecamatan","Kecamatan"
"7","1","11.01.07","Sawang","Kecamatan","Kecamatan"
"8","1","11.01.08","Tapaktuan (Tapak Tuan)","Kecamatan","Kecamatan"
"9","1","11.01.09","Trumon","Kecamatan","Kecamatan"
"10","1","11.01.10","Pasi Raja (Pasie Raja)","Kecamatan","Kecamatan"
"11","1","11.01.11","Labuhan Haji Timur","Kecamatan","Kecamatan"
"12","1","11.01.12","Labuhan Haji Barat","Kecamatan","Kecamatan"
"13","1","11.01.13","Kluet Tengah","Kecamatan","Kecamatan"
"14","1","11.01.14","Kluet Timur","Kecamatan","Kecamatan"
"15","1","11.01.15","Bakongan Timur","Kecamatan","Kecamatan"
"16","1","11.01.16","Trumon Timur","Kecamatan","Kecamatan"
"17","1","11.01.17","Kota Bahagia","Kecamatan","Kecamatan"
"18","1","11.01.18","Trumon Tengah","Kecamatan","Kecamatan"
"19","2","11.02.01","Lawe Alas","Kecamatan","Kecamatan"
"20","2","11.02.02","Lawe Sigala Gala","Kecamatan","Kecamatan"
"21","2","11.02.03","Bambel","Kecamatan","Kecamatan"
"22","2","11.02.04","Babussalam","Kecamatan","Kecamatan"
"23","2","11.02.05","Badar","Kecamatan","Kecamatan"
"24","2","11.02.06","Babul Makmur","Kecamatan","Kecamatan"
"25","2","11.02.07","Darul Hasanah","Kecamatan","Kecamatan"
"26","2","11.02.08","Lawe Bulan","Kecamatan","Kecamatan"
"27","2","11.02.09","Bukit Tusam","Kecamatan","Kecamatan"
"28","2","11.02.10","Semadam","Kecamatan","Kecamatan"
"29","2","11.02.11","Babul Rahmah","Kecamatan","Kecamatan"
"30","2","11.02.12","Ketambe","Kecamatan","Kecamatan"
"31","2","11.02.13","Deleng Pokhkisen (Deleng Pokhisen)","Kecamatan","Kecamatan"
"32","2","11.02.14","Lawe Sumur","Kecamatan","Kecamatan"
"33","2","11.02.15","Tanoh Alas (Tanah Alas)","Kecamatan","Kecamatan"
"34","2","11.02.16","Leuser","Kecamatan","Kecamatan"
"35","3","11.03.01","Darul Aman","Kecamatan","Kecamatan"
"36","3","11.03.02","Julok","Kecamatan","Kecamatan"
"37","3","11.03.03","Idi Rayeuk","Kecamatan","Kecamatan"
"38","3","11.03.04","Birem Bayeun","Kecamatan","Kecamatan"
"39","3","11.03.05","Serbajadi","Kecamatan","Kecamatan"
"40","3","11.03.06","Nurussalam","Kecamatan","Kecamatan"
"41","3","11.03.07","Peureulak","Kecamatan","Kecamatan"
"42","3","11.03.08","Rantau Selamat","Kecamatan","Kecamatan"
"43","3","11.03.09","Simpang Ulim","Kecamatan","Kecamatan"
"44","3","11.03.10","Rantau Peureulak (Ranto Peureulak)","Kecamatan","Kecamatan"
"45","3","11.03.11","Pante Bidari","Kecamatan","Kecamatan"
"46","3","11.03.12","Madat","Kecamatan","Kecamatan"
"47","3","11.03.13","Indra Makmu (Indra Makmur)","Kecamatan","Kecamatan"
"48","3","11.03.14","Idi Tunong","Kecamatan","Kecamatan"
"49","3","11.03.15","Banda Alam","Kecamatan","Kecamatan"
"50","3","11.03.16","Peudawa","Kecamatan","Kecamatan"
"51","3","11.03.17","Peureulak Timur","Kecamatan","Kecamatan"
"52","3","11.03.18","Peureulak Barat","Kecamatan","Kecamatan"
"53","3","11.03.19","Sungai Raya","Kecamatan","Kecamatan"
"54","3","11.03.20","Simpang Jernih","Kecamatan","Kecamatan"
"55","3","11.03.21","Darul Iksan (Ihsan)","Kecamatan","Kecamatan"
"56","3","11.03.22","Darul Falah","Kecamatan","Kecamatan"
"57","3","11.03.23","Idi Timur","Kecamatan","Kecamatan"
"58","3","11.03.24","Peunaron","Kecamatan","Kecamatan"
"59","4","11.04.01","Linge","Kecamatan","Kecamatan"
"60","4","11.04.02","Silih Nara","Kecamatan","Kecamatan"
"61","4","11.04.03","Bebesen","Kecamatan","Kecamatan"
"62","4","11.04.07","Pegasing","Kecamatan","Kecamatan"
"63","4","11.04.08","Bintang","Kecamatan","Kecamatan"
"64","4","11.04.10","Ketol","Kecamatan","Kecamatan"
"65","4","11.04.11","Kebayakan","Kecamatan","Kecamatan"
"66","4","11.04.12","Kute Panang","Kecamatan","Kecamatan"
"67","4","11.04.13","Celala","Kecamatan","Kecamatan"
"68","4","11.04.17","Laut Tawar (Lut Tawar)","Kecamatan","Kecamatan"
"69","4","11.04.18","Atu Lintang","Kecamatan","Kecamatan"
"70","4","11.04.19","Jagong Jeget","Kecamatan","Kecamatan"
"71","4","11.04.20","Bies","Kecamatan","Kecamatan"
"72","4","11.04.21","Rusip Antara","Kecamatan","Kecamatan"
"73","5","11.05.01","Johan Pahwalan (Johan Pahlawan)","Kecamatan","Kecamatan"
"74","5","11.05.02","Kaway XVI","Kecamatan","Kecamatan"
"75","5","11.05.03","Sungai Mas","Kecamatan","Kecamatan"
"76","5","11.05.04","Woyla","Kecamatan","Kecamatan"
"77","5","11.05.05","Samatiga","Kecamatan","Kecamatan"
"78","5","11.05.06","Bubon","Kecamatan","Kecamatan"
"79","5","11.05.07","Arongan Lambalek","Kecamatan","Kecamatan"
"80","5","11.05.08","Pante Ceureumen (Pantai Ceuremen)","Kecamatan","Kecamatan"
"81","5","11.05.09","Meureubo","Kecamatan","Kecamatan"
"82","5","11.05.10","Woyla Barat","Kecamatan","Kecamatan"
"83","5","11.05.11","Woyla Timur","Kecamatan","Kecamatan"
"84","5","11.05.12","Panton Reu","Kecamatan","Kecamatan"
"85","6","11.06.01","Lhoong","Kecamatan","Kecamatan"
"86","6","11.06.02","Lhoknga (Lho'nga)","Kecamatan","Kecamatan"
"87","6","11.06.03","Indrapuri","Kecamatan","Kecamatan"
"88","6","11.06.04","Seulimeum","Kecamatan","Kecamatan"
"89","6","11.06.05","Mantasiek (Montasik)","Kecamatan","Kecamatan"
"90","6","11.06.06","Sukamakmur (Suka Makmur)","Kecamatan","Kecamatan"
"91","6","11.06.07","Darul Imarah","Kecamatan","Kecamatan"
"92","6","11.06.08","Peukan Bada","Kecamatan","Kecamatan"
"93","6","11.06.09","Mesjid Raya","Kecamatan","Kecamatan"
"94","6","11.06.10","Ingin Jaya","Kecamatan","Kecamatan"
"95","6","11.06.11","Kuta Baro","Kecamatan","Kecamatan"
"96","6","11.06.12","Darussalam","Kecamatan","Kecamatan"
"97","6","11.06.13","Pulo Aceh","Kecamatan","Kecamatan"
"98","6","11.06.14","Lembah Seulawah","Kecamatan","Kecamatan"
"99","6","11.06.15","Kota Jantho","Kecamatan","Kecamatan"
"100","6","11.06.16","Kota Cot Glie (Kuta Cot Glie)","Kecamatan","Kecamatan"
"101","6","11.06.17","Kota Malaka (Kuta Malaka)","Kecamatan","Kecamatan"
"102","6","11.06.18","Simpang Tiga","Kecamatan","Kecamatan"
"103","6","11.06.19","Darul Kamal","Kecamatan","Kecamatan"
"104","6","11.06.20","Baitussalam","Kecamatan","Kecamatan"
"105","6","11.06.21","Krueng Barona Jaya","Kecamatan","Kecamatan"
"106","6","11.06.22","Leupung","Kecamatan","Kecamatan"
"107","6","11.06.23","Blang Bintang (Blank Bintang)","Kecamatan","Kecamatan"
"108","7","11.07.03","Batee","Kecamatan","Kecamatan"
"109","7","11.07.04","Delima","Kecamatan","Kecamatan"
"110","7","11.07.05","Geumpang","Kecamatan","Kecamatan"
"111","7","11.07.06","Geulumpang Tiga","Kecamatan","Kecamatan"
"112","7","11.07.07","Indra Jaya","Kecamatan","Kecamatan"
"113","7","11.07.08","Kembang Tanjong","Kecamatan","Kecamatan"
"114","7","11.07.09","Kota Sigli","Kecamatan","Kecamatan"
"115","7","11.07.11","Mila","Kecamatan","Kecamatan"
"116","7","11.07.12","Muara Tiga","Kecamatan","Kecamatan"
"117","7","11.07.13","Mutiara","Kecamatan","Kecamatan"
"118","7","11.07.14","Padang Tiji","Kecamatan","Kecamatan"
"119","7","11.07.15","Peukan Baro","Kecamatan","Kecamatan"
"120","7","11.07.16","Pidie","Kecamatan","Kecamatan"
"121","7","11.07.17","Sakti","Kecamatan","Kecamatan"
"122","7","11.07.18","Simpang Tiga","Kecamatan","Kecamatan"
"123","7","11.07.19","Tangse","Kecamatan","Kecamatan"
"124","7","11.07.21","Tiro/Truseb","Kecamatan","Kecamatan"
"125","7","11.07.22","Keumala","Kecamatan","Kecamatan"
"126","7","11.07.24","Mutiara Timur","Kecamatan","Kecamatan"
"127","7","11.07.25","Grong Grong","Kecamatan","Kecamatan"
"128","7","11.07.27","Mane","Kecamatan","Kecamatan"
"129","7","11.07.29","Glumpang Baro","Kecamatan","Kecamatan"
"130","7","11.07.31","Titeue","Kecamatan","Kecamatan"
"131","8","11.08.01","Baktiya","Kecamatan","Kecamatan"
"132","8","11.08.02","Dewantara","Kecamatan","Kecamatan"
"133","8","11.08.03","Kuta Makmur","Kecamatan","Kecamatan"
"134","8","11.08.04","Lhoksukon","Kecamatan","Kecamatan"
"135","8","11.08.05","Matangkuli","Kecamatan","Kecamatan"
"136","8","11.08.06","Muara Batu","Kecamatan","Kecamatan"
"137","8","11.08.07","Meurah Mulia","Kecamatan","Kecamatan"
"138","8","11.08.08","Samudera","Kecamatan","Kecamatan"
"139","8","11.08.09","Seunuddon (Seunudon)","Kecamatan","Kecamatan"
"140","8","11.08.10","Syamtalira Aron","Kecamatan","Kecamatan"
"141","8","11.08.11","Syamtalira Bayu","Kecamatan","Kecamatan"
"142","8","11.08.12","Tanah Luas","Kecamatan","Kecamatan"
"143","8","11.08.13","Tanah Pasir","Kecamatan","Kecamatan"
"144","8","11.08.14","Tanah Jambo Aye","Kecamatan","Kecamatan"
"145","8","11.08.15","Sawang","Kecamatan","Kecamatan"
"146","8","11.08.16","Nisam","Kecamatan","Kecamatan"
"147","8","11.08.17","Cot Girek","Kecamatan","Kecamatan"
"148","8","11.08.18","Langkahan","Kecamatan","Kecamatan"
"149","8","11.08.19","Baktiya Barat","Kecamatan","Kecamatan"
"150","8","11.08.20","Paya Bakong","Kecamatan","Kecamatan"
"151","8","11.08.21","Nibong","Kecamatan","Kecamatan"
"152","8","11.08.22","Simpang Kramat (Keramat)","Kecamatan","Kecamatan"
"153","8","11.08.23","Lapang","Kecamatan","Kecamatan"
"154","8","11.08.24","Pirak Timur","Kecamatan","Kecamatan"
"155","8","11.08.25","Geuredong Pase","Kecamatan","Kecamatan"
"156","8","11.08.26","Banda Baro","Kecamatan","Kecamatan"
"157","8","11.08.27","Nisam Antara","Kecamatan","Kecamatan"
"158","9","11.09.01","Simeulue Tengah (Simeuleu Tengah)","Kecamatan","Kecamatan"
"159","9","11.09.02","Salang","Kecamatan","Kecamatan"
"160","9","11.09.03","Teupah Barat","Kecamatan","Kecamatan"
"161","9","11.09.04","Simeulue Timur (Simeuleu Timur)","Kecamatan","Kecamatan"
"162","9","11.09.05","Teluk Dalam","Kecamatan","Kecamatan"
"163","9","11.09.06","Simeulue Barat (Simeuleu Barat)","Kecamatan","Kecamatan"
"164","9","11.09.07","Teupah Selatan","Kecamatan","Kecamatan"
"165","9","11.09.08","Alapan (Alafan)","Kecamatan","Kecamatan"
"166","9","11.09.09","Teupah Tengah","Kecamatan","Kecamatan"
"167","9","11.09.10","Simeulue Cut","Kecamatan","Kecamatan"
"168","10","11.10.01","Pulau Banyak","Kecamatan","Kecamatan"
"169","10","11.10.02","Simpang Kanan","Kecamatan","Kecamatan"
"170","10","11.10.04","Singkil","Kecamatan","Kecamatan"
"171","10","11.10.06","Gunung Meriah (Mariah)","Kecamatan","Kecamatan"
"172","10","11.10.09","Kota Baharu","Kecamatan","Kecamatan"
"173","10","11.10.10","Singkil Utara","Kecamatan","Kecamatan"
"174","10","11.10.11","Danau Paris","Kecamatan","Kecamatan"
"175","10","11.10.12","Suro Makmur","Kecamatan","Kecamatan"
"176","10","11.10.13","Singkohor","Kecamatan","Kecamatan"
"177","10","11.10.14","Kuala Baru","Kecamatan","Kecamatan"
"178","10","11.10.16","Pulau Banyak Barat","Kecamatan","Kecamatan"
"179","11","11.11.01","Samalanga","Kecamatan","Kecamatan"
"180","11","11.11.02","Jeunieb","Kecamatan","Kecamatan"
"181","11","11.11.03","Peudada","Kecamatan","Kecamatan"
"182","11","11.11.04","Jeumpa","Kecamatan","Kecamatan"
"183","11","11.11.05","Peusangan","Kecamatan","Kecamatan"
"184","11","11.11.06","Makmur","Kecamatan","Kecamatan"
"185","11","11.11.07","Gandapura (Ganda Pura)","Kecamatan","Kecamatan"
"186","11","11.11.08","Pandrah","Kecamatan","Kecamatan"
"187","11","11.11.09","Juli","Kecamatan","Kecamatan"
"188","11","11.11.10","Jangka","Kecamatan","Kecamatan"
"189","11","11.11.11","Simpang Mamplam","Kecamatan","Kecamatan"
"190","11","11.11.12","Peulimbang (Plimbang)","Kecamatan","Kecamatan"
"191","11","11.11.13","Kota Juang","Kecamatan","Kecamatan"
"192","11","11.11.14","Kuala","Kecamatan","Kecamatan"
"193","11","11.11.15","Peusangan Siblah Krueng","Kecamatan","Kecamatan"
"194","11","11.11.16","Peusangan Selatan","Kecamatan","Kecamatan"
"195","11","11.11.17","Kuta Blang","Kecamatan","Kecamatan"
"196","12","11.12.01","Blang Pidie","Kecamatan","Kecamatan"
"197","12","11.12.02","Tangan-Tangan","Kecamatan","Kecamatan"
"198","12","11.12.03","Manggeng","Kecamatan","Kecamatan"
"199","12","11.12.04","Susoh","Kecamatan","Kecamatan"
"200","12","11.12.05","Kuala Batee","Kecamatan","Kecamatan"
"201","12","11.12.06","Babah Rot","Kecamatan","Kecamatan"
"202","12","11.12.07","Setia","Kecamatan","Kecamatan"
"203","12","11.12.08","Jeumpa","Kecamatan","Kecamatan"
"204","12","11.12.09","Lembah Sabil","Kecamatan","Kecamatan"
"205","13","11.13.01","Blangkejeren (Blang Kejeren)","Kecamatan","Kecamatan"
"206","13","11.13.02","Kutapanjang (Kuta Panjang)","Kecamatan","Kecamatan"
"207","13","11.13.03","Rikit Gaib","Kecamatan","Kecamatan"
"208","13","11.13.04","Terangun (Terangon)","Kecamatan","Kecamatan"
"209","13","11.13.05","Pining (Pinding)","Kecamatan","Kecamatan"
"210","13","11.13.06","Blangpegayon (Blang Pegayon)","Kecamatan","Kecamatan"
"211","13","11.13.07","Puteri Betung (Putri Betung)","Kecamatan","Kecamatan"
"212","13","11.13.08","Dabun Gelang (Debun Gelang)","Kecamatan","Kecamatan"
"213","13","11.13.09","Blangjerango (Blang Jerango)","Kecamatan","Kecamatan"
"214","13","11.13.10","Teripe/Tripe Jaya","Kecamatan","Kecamatan"
"215","13","11.13.11","Pantan Cuaca","Kecamatan","Kecamatan"
"216","14","11.14.01","Teunom","Kecamatan","Kecamatan"
"217","14","11.14.02","Krueng Sabee","Kecamatan","Kecamatan"
"218","14","11.14.03","Setia Bhakti (Setia Bakti)","Kecamatan","Kecamatan"
"219","14","11.14.04","Sampoiniet","Kecamatan","Kecamatan"
"220","14","11.14.05","Jaya","Kecamatan","Kecamatan"
"221","14","11.14.06","Panga (Keude Panga)","Kecamatan","Kecamatan"
"222","14","11.14.07","Indra Jaya","Kecamatan","Kecamatan"
"223","14","11.14.08","Darul Hikmah","Kecamatan","Kecamatan"
"224","14","11.14.09","Pasie Raya","Kecamatan","Kecamatan"
"225","15","11.15.01","Kuala","Kecamatan","Kecamatan"
"226","15","11.15.02","Seunagan","Kecamatan","Kecamatan"
"227","15","11.15.03","Seunagan Timur","Kecamatan","Kecamatan"
"228","15","11.15.04","Beutong","Kecamatan","Kecamatan"
"229","15","11.15.05","Darul Makmur","Kecamatan","Kecamatan"
"230","15","11.15.06","Suka Makmue","Kecamatan","Kecamatan"
"231","15","11.15.07","Kuala Pesisir","Kecamatan","Kecamatan"
"232","15","11.15.08","Tadu Raya","Kecamatan","Kecamatan"
"233","15","11.15.09","Tripa Makmur","Kecamatan","Kecamatan"
"234","15","11.15.10","Beutong Ateuh Banggalang","Kecamatan","Kecamatan"
"235","16","11.16.01","Manyak Payed","Kecamatan","Kecamatan"
"236","16","11.16.02","Bendahara","Kecamatan","Kecamatan"
"237","16","11.16.03","Karang Baru","Kecamatan","Kecamatan"
"238","16","11.16.04","Seruway","Kecamatan","Kecamatan"
"239","16","11.16.05","Kota Kualasinpang (Kota Kuala Simpang)","Kecamatan","Kecamatan"
"240","16","11.16.06","Kejuruan Muda","Kecamatan","Kecamatan"
"241","16","11.16.07","Tamiang Hulu","Kecamatan","Kecamatan"
"242","16","11.16.08","Rantau","Kecamatan","Kecamatan"
"243","16","11.16.09","Banda Mulia","Kecamatan","Kecamatan"
"244","16","11.16.10","Bandar Pusaka","Kecamatan","Kecamatan"
"245","16","11.16.11","Tenggulun","Kecamatan","Kecamatan"
"246","16","11.16.12","Sekerak","Kecamatan","Kecamatan"
"247","17","11.17.01","Pintu Rime Gayo","Kecamatan","Kecamatan"
"248","17","11.17.02","Permata","Kecamatan","Kecamatan"
"249","17","11.17.03","Syiah Utama","Kecamatan","Kecamatan"
"250","17","11.17.04","Bandar","Kecamatan","Kecamatan"
"251","17","11.17.05","Bukit","Kecamatan","Kecamatan"
"252","17","11.17.06","Wih Pesam","Kecamatan","Kecamatan"
"253","17","11.17.07","Timang Gajah","Kecamatan","Kecamatan"
"254","17","11.17.08","Bener Kelipah","Kecamatan","Kecamatan"
"255","17","11.17.09","Mesidah","Kecamatan","Kecamatan"
"256","17","11.17.10","Gajah Putih","Kecamatan","Kecamatan"
"257","18","11.18.01","Meureudu","Kecamatan","Kecamatan"
"258","18","11.18.02","Ulim","Kecamatan","Kecamatan"
"259","18","11.18.03","Jangka Buaya (Jangka Buya)","Kecamatan","Kecamatan"
"260","18","11.18.04","Bandar Dua","Kecamatan","Kecamatan"
"261","18","11.18.05","Meurah Dua","Kecamatan","Kecamatan"
"262","18","11.18.06","Bandar Baru","Kecamatan","Kecamatan"
"263","18","11.18.07","Panteraja","Kecamatan","Kecamatan"
"264","18","11.18.08","Trienggadeng","Kecamatan","Kecamatan"
"265","19","11.71.01","Baiturrahman","Kecamatan","Kecamatan"
"266","19","11.71.02","Kuta Alam","Kecamatan","Kecamatan"
"267","19","11.71.03","Meuraxa","Kecamatan","Kecamatan"
"268","19","11.71.04","Syiah Kuala","Kecamatan","Kecamatan"
"269","19","11.71.05","Lueng Bata","Kecamatan","Kecamatan"
"270","19","11.71.06","Kuta Raja","Kecamatan","Kecamatan"
"271","19","11.71.07","Banda Raya","Kecamatan","Kecamatan"
"272","19","11.71.08","Jaya Baru","Kecamatan","Kecamatan"
"273","19","11.71.09","Ulee Kareng","Kecamatan","Kecamatan"
"274","20","11.72.01","Sukakarya","Kecamatan","Kecamatan"
"275","20","11.72.02","Sukajaya","Kecamatan","Kecamatan"
"276","21","11.73.01","Muara Dua","Kecamatan","Kecamatan"
"277","21","11.73.02","Banda Sakti","Kecamatan","Kecamatan"
"278","21","11.73.03","Blang Mangat","Kecamatan","Kecamatan"
"279","21","11.73.04","Muara Satu","Kecamatan","Kecamatan"
"280","22","11.74.01","Langsa Timur","Kecamatan","Kecamatan"
"281","22","11.74.02","Langsa Barat","Kecamatan","Kecamatan"
"282","22","11.74.03","Langsa Kota","Kecamatan","Kecamatan"
"283","22","11.74.04","Langsa Lama","Kecamatan","Kecamatan"
"284","22","11.74.05","Langsa Baro","Kecamatan","Kecamatan"
"285","23","11.75.01","Simpang Kiri","Kecamatan","Kecamatan"
"286","23","11.75.02","Penanggalan","Kecamatan","Kecamatan"
"287","23","11.75.03","Rundeng","Kecamatan","Kecamatan"
"288","23","11.75.04","Sultan Daulat","Kecamatan","Kecamatan"
"289","23","11.75.05","Longkib","Kecamatan","Kecamatan"
"290","24","12.01.01","Barus","Kecamatan","Kecamatan"
"291","24","12.01.02","Sorkam","Kecamatan","Kecamatan"
"292","24","12.01.03","Pandan","Kecamatan","Kecamatan"
"293","24","12.01.04","Pinangsori","Kecamatan","Kecamatan"
"294","24","12.01.05","Manduamas","Kecamatan","Kecamatan"
"295","24","12.01.06","Kolang","Kecamatan","Kecamatan"
"296","24","12.01.07","Tapian Nauli","Kecamatan","Kecamatan"
"297","24","12.01.08","Sibabangun","Kecamatan","Kecamatan"
"298","24","12.01.09","Sosorgadong (Sosor Gadong)","Kecamatan","Kecamatan"
"299","24","12.01.10","Sorkam Barat","Kecamatan","Kecamatan"
"300","24","12.01.11","Sirandorung","Kecamatan","Kecamatan"
"301","24","12.01.12","Andam Dewi","Kecamatan","Kecamatan"
"302","24","12.01.13","Sitahuis","Kecamatan","Kecamatan"
"303","24","12.01.14","Tukka","Kecamatan","Kecamatan"
"304","24","12.01.15","Badiri","Kecamatan","Kecamatan"
"305","24","12.01.16","Pasaribu Tobing","Kecamatan","Kecamatan"
"306","24","12.01.17","Barus Utara","Kecamatan","Kecamatan"
"307","24","12.01.18","Suka Bangun","Kecamatan","Kecamatan"
"308","24","12.01.19","Lumut","Kecamatan","Kecamatan"
"309","24","12.01.20","Sarudik","Kecamatan","Kecamatan"
"310","25","12.02.01","Tarutung","Kecamatan","Kecamatan"
"311","25","12.02.02","Siatas Barita","Kecamatan","Kecamatan"
"312","25","12.02.03","Adian Koting","Kecamatan","Kecamatan"
"313","25","12.02.04","Sipoholon","Kecamatan","Kecamatan"
"314","25","12.02.05","Pahae Julu","Kecamatan","Kecamatan"
"315","25","12.02.06","Pahae Jae","Kecamatan","Kecamatan"
"316","25","12.02.07","Simangumban","Kecamatan","Kecamatan"
"317","25","12.02.08","Purba Tua (Purbatua)","Kecamatan","Kecamatan"
"318","25","12.02.09","Siborong-Borong","Kecamatan","Kecamatan"
"319","25","12.02.10","Pagaran","Kecamatan","Kecamatan"
"320","25","12.02.11","Parmonangan","Kecamatan","Kecamatan"
"321","25","12.02.12","Sipahutar","Kecamatan","Kecamatan"
"322","25","12.02.13","Pangaribuan","Kecamatan","Kecamatan"
"323","25","12.02.14","Garoga","Kecamatan","Kecamatan"
"324","25","12.02.15","Muara","Kecamatan","Kecamatan"
"325","26","12.03.01","Angkola Barat","Kecamatan","Kecamatan"
"326","26","12.03.02","Batang Toru","Kecamatan","Kecamatan"
"327","26","12.03.03","Angkola Timur","Kecamatan","Kecamatan"
"328","26","12.03.04","Sipirok","Kecamatan","Kecamatan"
"329","26","12.03.05","Saipar Dolok Hole","Kecamatan","Kecamatan"
"330","26","12.03.06","Angkola Selatan","Kecamatan","Kecamatan"
"331","26","12.03.07","Batang Angkola","Kecamatan","Kecamatan"
"332","26","12.03.14","Arse","Kecamatan","Kecamatan"
"333","26","12.03.20","Marancar","Kecamatan","Kecamatan"
"334","26","12.03.21","Sayur Matinggi","Kecamatan","Kecamatan"
"335","26","12.03.22","Aek Bilah","Kecamatan","Kecamatan"
"336","26","12.03.29","Muara Batang Toru","Kecamatan","Kecamatan"
"337","26","12.03.30","Tano Tombangan Angkola","Kecamatan","Kecamatan"
"338","26","12.03.31","Angkola Sangkunur","Kecamatan","Kecamatan"
"339","27","12.04.05","Hiliduho","Kecamatan","Kecamatan"
"340","27","12.04.06","Gido","Kecamatan","Kecamatan"
"341","27","12.04.10","Idanogawo (Idano Gawo)","Kecamatan","Kecamatan"
"342","27","12.04.11","Bawolato","Kecamatan","Kecamatan"
"343","27","12.04.20","Hiliserangkai (Hili Serangkai / Hilisaranggu)","Kecamatan","Kecamatan"
"344","27","12.04.21","Botomuzoi","Kecamatan","Kecamatan"
"345","27","12.04.27","Ulugawo","Kecamatan","Kecamatan"
"346","27","12.04.28","Ma'u","Kecamatan","Kecamatan"
"347","27","12.04.29","Somolo-Molo (Samolo)","Kecamatan","Kecamatan"
"348","27","12.04.35","Sogae'adu (Sogae Adu / Sogaeadu)","Kecamatan","Kecamatan"
"349","28","12.05.01","Bahorok","Kecamatan","Kecamatan"
"350","28","12.05.02","Salapian","Kecamatan","Kecamatan"
"351","28","12.05.03","Kuala","Kecamatan","Kecamatan"
"352","28","12.05.04","Sei Bingei (Sei Binge / Bingai)","Kecamatan","Kecamatan"
"353","28","12.05.05","Binjai","Kecamatan","Kecamatan"
"354","28","12.05.06","Selesai","Kecamatan","Kecamatan"
"355","28","12.05.07","Stabat","Kecamatan","Kecamatan"
"356","28","12.05.08","Wampu","Kecamatan","Kecamatan"
"357","28","12.05.09","Secanggang","Kecamatan","Kecamatan"
"358","28","12.05.10","Hinai","Kecamatan","Kecamatan"
"359","28","12.05.11","Tanjung Pura (Tanjungpura)","Kecamatan","Kecamatan"
"360","28","12.05.12","Padang Tualang","Kecamatan","Kecamatan"
"361","28","12.05.13","Gebang","Kecamatan","Kecamatan"
"362","28","12.05.14","Babalan","Kecamatan","Kecamatan"
"363","28","12.05.15","Pangkalan Susu","Kecamatan","Kecamatan"
"364","28","12.05.16","Besitang","Kecamatan","Kecamatan"
"365","28","12.05.17","Sei Lepan","Kecamatan","Kecamatan"
"366","28","12.05.18","Berandan Barat (Brandan Barat)","Kecamatan","Kecamatan"
"367","28","12.05.19","Batang Serangan","Kecamatan","Kecamatan"
"368","28","12.05.20","Sawit Seberang","Kecamatan","Kecamatan"
"369","28","12.05.21","Sirapit (Serapit)","Kecamatan","Kecamatan"
"370","28","12.05.22","Kutambaru","Kecamatan","Kecamatan"
"371","28","12.05.23","Pematang Jaya","Kecamatan","Kecamatan"
"372","29","12.06.01","Kabanjahe","Kecamatan","Kecamatan"
"373","29","12.06.02","Brastagi (Berastagi)","Kecamatan","Kecamatan"
"374","29","12.06.03","Barusjahe (Barus Jahe)","Kecamatan","Kecamatan"
"375","29","12.06.04","Tigapanah (Tiga Panah)","Kecamatan","Kecamatan"
"376","29","12.06.05","Merek","Kecamatan","Kecamatan"
"377","29","12.06.06","Munte","Kecamatan","Kecamatan"
"378","29","12.06.07","Juhar","Kecamatan","Kecamatan"
"379","29","12.06.08","Tigabinanga (Tiga Binanga)","Kecamatan","Kecamatan"
"380","29","12.06.09","Laubaleng","Kecamatan","Kecamatan"
"381","29","12.06.10","Mardingding (Mardinding)","Kecamatan","Kecamatan"
"382","29","12.06.11","Payung","Kecamatan","Kecamatan"
"383","29","12.06.12","Simpang Empat","Kecamatan","Kecamatan"
"384","29","12.06.13","Kutabuluh (Kuta Buluh)","Kecamatan","Kecamatan"
"385","29","12.06.14","Dolat Rayat","Kecamatan","Kecamatan"
"386","29","12.06.15","Merdeka","Kecamatan","Kecamatan"
"387","29","12.06.16","Naman Teran (Nama Teran)","Kecamatan","Kecamatan"
"388","29","12.06.17","Tiganderket","Kecamatan","Kecamatan"
"389","30","12.07.01","Gunung Meriah","Kecamatan","Kecamatan"
"390","30","12.07.02","Tanjung Morawa","Kecamatan","Kecamatan"
"391","30","12.07.03","Sibolangit","Kecamatan","Kecamatan"
"392","30","12.07.04","Kutalimbaru","Kecamatan","Kecamatan"
"393","30","12.07.05","Pancur Batu","Kecamatan","Kecamatan"
"394","30","12.07.06","Namorambe (Namo Rambe)","Kecamatan","Kecamatan"
"395","30","12.07.07","Sibiru-biru (Biru-Biru)","Kecamatan","Kecamatan"
"396","30","12.07.08","Sinembah Tanjung Muda Hilir","Kecamatan","Kecamatan"
"397","30","12.07.09","Bangun Purba","Kecamatan","Kecamatan"
"398","30","12.07.19","Galang","Kecamatan","Kecamatan"
"399","30","12.07.20","Sinembah Tanjung Muda Hulu","Kecamatan","Kecamatan"
"400","30","12.07.21","Patumbak","Kecamatan","Kecamatan"
"401","30","12.07.22","Deli Tua","Kecamatan","Kecamatan"
"402","30","12.07.23","Sunggal","Kecamatan","Kecamatan"
