"id","parent_id","code","name","type","group"
"437","74","74.15","Buton Selatan","Kabupaten","Kabupaten/Kota"
"438","74","74.71","Kendari","Kota","Kabupaten/Kota"
"439","74","74.72","Bau-Bau","Kota","Kabupaten/Kota"
"440","75","75.01","Gorontalo","Kabupaten","Kabupaten/Kota"
"441","75","75.02","Boalemo","Kabupaten","Kabupaten/Kota"
"442","75","75.03","Bone Bolango","Kabupaten","Kabupaten/Kota"
"443","75","75.04","Pohuwato","Kabupaten","Kabupaten/Kota"
"444","75","75.05","Gorontalo Utara","Kabupaten","Kabupaten/Kota"
"445","75","75.71","Gorontalo","Kota","Kabupaten/Kota"
"446","76","76.01","Mamuju Utara","Kabupaten","Kabupaten/Kota"
"447","76","76.02","Mamuju","Kabupaten","Kabupaten/Kota"
"448","76","76.03","Mamasa","Kabupaten","Kabupaten/Kota"
"449","76","76.04","Polewali Mandar","Kabupaten","Kabupaten/Kota"
"450","76","76.05","Majene","Kabupaten","Kabupaten/Kota"
"451","76","76.06","Mamuju Tengah","Kabupaten","Kabupaten/Kota"
"452","81","81.01","Maluku Tengah","Kabupaten","Kabupaten/Kota"
"453","81","81.02","Maluku Tenggara","Kabupaten","Kabupaten/Kota"
"454","81","81.03","Maluku Tenggara Barat","Kabupaten","Kabupaten/Kota"
"455","81","81.04","Buru","Kabupaten","Kabupaten/Kota"
"456","81","81.05","Seram Bagian Timur","Kabupaten","Kabupaten/Kota"
"457","81","81.06","Seram Bagian Barat","Kabupaten","Kabupaten/Kota"
"458","81","81.07","Kepulauan Aru","Kabupaten","Kabupaten/Kota"
"459","81","81.08","Maluku Barat Daya","Kabupaten","Kabupaten/Kota"
"460","81","81.09","Buru Selatan","Kabupaten","Kabupaten/Kota"
"461","81","81.71","Ambon","Kota","Kabupaten/Kota"
"462","81","81.72","Tual","Kota","Kabupaten/Kota"
"463","82","82.01","Halmahera Barat","Kabupaten","Kabupaten/Kota"
"464","82","82.02","Halmahera Tengah","Kabupaten","Kabupaten/Kota"
"465","82","82.03","Halmahera Utara","Kabupaten","Kabupaten/Kota"
"466","82","82.04","Halmahera Selatan","Kabupaten","Kabupaten/Kota"
"467","82","82.05","Kepulauan Sula","Kabupaten","Kabupaten/Kota"
"468","82","82.06","Halmahera Timur","Kabupaten","Kabupaten/Kota"
"469","82","82.07","Pulau Morotai","Kabupaten","Kabupaten/Kota"
"470","82","82.08","Pulau Taliabu","Kabupaten","Kabupaten/Kota"
"471","82","82.71","Ternate","Kota","Kabupaten/Kota"
"472","82","82.72","Tidore Kepulauan","Kota","Kabupaten/Kota"
"473","91","91.01","Merauke","Kabupaten","Kabupaten/Kota"
"474","91","91.02","Jayawijaya","Kabupaten","Kabupaten/Kota"
"475","91","91.03","Jayapura","Kabupaten","Kabupaten/Kota"
"476","91","91.04","Nabire","Kabupaten","Kabupaten/Kota"
"477","91","91.05","Kepulauan Yapen","Kabupaten","Kabupaten/Kota"
"478","91","91.06","Biak Numfor","Kabupaten","Kabupaten/Kota"
"479","91","91.07","Puncak Jaya","Kabupaten","Kabupaten/Kota"
"480","91","91.08","Paniai","Kabupaten","Kabupaten/Kota"
"481","91","91.09","Mimika","Kabupaten","Kabupaten/Kota"
"482","91","91.10","Sarmi","Kabupaten","Kabupaten/Kota"
"483","91","91.11","Keerom","Kabupaten","Kabupaten/Kota"
"484","91","91.12","Pegunungan Bintang","Kabupaten","Kabupaten/Kota"
"485","91","91.13","Yahukimo","Kabupaten","Kabupaten/Kota"
"486","91","91.14","Tolikara","Kabupaten","Kabupaten/Kota"
"487","91","91.15","Waropen","Kabupaten","Kabupaten/Kota"
"488","91","91.16","Boven Digoel","Kabupaten","Kabupaten/Kota"
"489","91","91.17","Mappi","Kabupaten","Kabupaten/Kota"
"490","91","91.18","Asmat","Kabupaten","Kabupaten/Kota"
"491","91","91.19","Supiori","Kabupaten","Kabupaten/Kota"
"492","91","91.20","Mamberamo Raya","Kabupaten","Kabupaten/Kota"
"493","91","91.21","Mamberamo Tengah","Kabupaten","Kabupaten/Kota"
"494","91","91.22","Yalimo","Kabupaten","Kabupaten/Kota"
"495","91","91.23","Lanny Jaya","Kabupaten","Kabupaten/Kota"
"496","91","91.24","Nduga","Kabupaten","Kabupaten/Kota"
"497","91","91.25","Puncak","Kabupaten","Kabupaten/Kota"
"498","91","91.26","Dogiyai","Kabupaten","Kabupaten/Kota"
"499","91","91.27","Intan Jaya","Kabupaten","Kabupaten/Kota"
"500","91","91.28","Deiyai","Kabupaten","Kabupaten/Kota"
"501","91","91.71","Jayapura","Kota","Kabupaten/Kota"
"502","92","92.01","Sorong","Kabupaten","Kabupaten/Kota"
"503","92","92.02","Manokwari","Kabupaten","Kabupaten/Kota"
"504","92","92.03","Fakfak","Kabupaten","Kabupaten/Kota"
"505","92","92.04","Sorong Selatan","Kabupaten","Kabupaten/Kota"
"506","92","92.05","Raja Ampat","Kabupaten","Kabupaten/Kota"
"507","92","92.06","Teluk Bintuni","Kabupaten","Kabupaten/Kota"
"508","92","92.07","Teluk Wondama","Kabupaten","Kabupaten/Kota"
"509","92","92.08","Kaimana","Kabupaten","Kabupaten/Kota"
"510","92","92.09","Tambrauw","Kabupaten","Kabupaten/Kota"
"511","92","92.10","Maybrat","Kabupaten","Kabupaten/Kota"
"512","92","92.11","Manokwari Selatan","Kabupaten","Kabupaten/Kota"
"513","92","92.12","Pegunungan Arfak","Kabupaten","Kabupaten/Kota"
"514","92","92.71","Sorong","Kota","Kabupaten/Kota"
